,link,Player_id,Name,nationality,position,team,age,games,games_starts,minutes,minutes_90s,goals,assists,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,average_shot_distance,xg_net,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed.1,passes_offsides,passes_blocked,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocked_shots,blocked_passes,interceptions,clearances,errors,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus_wowy,on_xg_for,on_xg_against,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,gk_goals_against,gk_shots_on_target_against,gk_saves,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_passes_completed_launched,gk_passes_launched,gk_passes,gk_passes_throws,gk_passes_length_avg,gk_goal_kicks,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,value_millions,x,y,img
108,https://fbref.com/en/players/2afc7272/Lewis-Cook,120250109,Lewis Cook,ENG,MF,Bournemouth,27,36,32,2978,33.1,1,3,0,0,8,1,0.9,0.9,4.1,33,158,52,14,4,23.4,0.1,89,69,18,0,2,0,0,5,2,1,0,2,0,0,1224,1585,21139,7153,542,635,546,641,109,240,3.8,48,157,26,11,1358,225,71,3,2,132,73,77,65,3,0,1224,2,26,87,440,1010,470,20,1900,20,13,7,825,4125,2159,29,4,31,18,965,81,42,41,36,4,37,67,30,11,19,41,70,0,30,4,0,1.39,47,43,-1.51,55.1,44.5,0,49,10,3,0,1,0,187,41,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13067.79863,-104.9372015,https://fbref.com/req/202302030/images/headshots/2afc7272_2022.jpg
109,https://fbref.com/en/players/beb391dd/Maxwel-Cornet,120250110,Maxwel Cornet,CIV,FW,Southampton,27,2,1,72,0.8,0,0,0,0,1,0,0.2,0.2,0,1,0,5,1,0,18.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,262,37,9,10,6,8,1,2,0,0,0,0,0,20,2,0,0,0,3,0,2,2,0,0,17,0,0,1,8,14,13,2,34,1,0,1,16,73,26,0,1,3,0,23,5,5,1,4,0,0,4,4,0,0,0,2,0,0,1,3,0,0,4,-3.49,0.2,1.7,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9761.608168,559.1102682,https://fbref.com/req/202302030/images/headshots/beb391dd_2022.jpg
110,https://fbref.com/en/players/fdf3cb77/Vladimir-Coufal,120250111,Vladimir Coufal,CZE,DF,West Ham,31,22,11,1067,11.9,0,0,0,0,5,0,0.3,0.3,0.7,26,39,33,7,2,15.5,-0.3,18,14,4,0,0,0,0,1,0,1,0,0,0,0,470,598,7419,2842,247,272,184,228,28,72,1,8,44,13,8,490,106,11,0,0,28,95,0,0,0,0,470,2,11,61,262,318,159,14,736,15,5,7,298,1754,888,10,2,12,8,400,22,15,13,7,2,10,22,12,11,2,8,39,1,5,11,11,1,12,21,-0.49,17.3,19.5,0,22,16,0,0,0,1,39,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1721.975005,447.7932143,https://fbref.com/req/202302030/images/headshots/fdf3cb77_2022.jpg
111,https://fbref.com/en/players/beb6e3a6/Woyo-Coulibaly,120250112,Woyo Coulibaly,MLI,DF,Leicester City,25,4,1,109,1.2,0,0,0,0,1,0,0,0,0,4,3,2,2,1,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,57,797,314,28,34,16,19,4,4,0,0,3,0,0,44,13,0,0,0,0,13,0,0,0,0,48,0,0,8,27,31,20,4,76,1,0,1,48,288,169,2,1,4,0,36,6,4,4,2,0,2,2,0,1,2,5,1,0,0,3,6,0.75,0,6,-3.84,0.7,2.5,0,2,1,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9114.596106,550.1093777,
112,https://fbref.com/en/players/4f974391/Aaron-Cresswell,120250113,Aaron Cresswell,ENG,DF,West Ham,34,18,10,824,9.2,0,0,0,0,3,0,0.2,0.2,1.3,6,36,4,5,0,23.8,-0.2,15,7,8,0,0,0,0,0,0,0,0,0,0,0,504,610,9299,3625,229,249,212,241,58,107,1.9,9,52,5,2,511,98,33,1,5,36,52,13,11,2,0,504,1,10,45,270,328,94,2,687,2,1,1,291,1102,526,8,0,4,0,437,11,7,5,5,1,9,11,2,4,5,8,37,0,4,8,13,1.78,8,8,0.55,9.7,12.7,0,4,2,0,0,0,0,36,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.62780571,1170.510527,https://fbref.com/req/202302030/images/headshots/4f974391_2022.jpg
113,https://fbref.com/en/players/1daec722/Marc-Cucurella,120250114,Marc Cucurella,ESP,DF,Chelsea,26,36,33,2988,33.2,5,1,0,0,10,1,2.8,2.8,2.1,35,118,117,24,11,16.1,2.2,51,44,4,0,2,1,0,5,4,1,0,0,0,0,1680,1916,26450,7598,841,895,737,824,69,123,2.4,19,121,12,3,1634,275,28,2,1,31,245,2,0,0,0,1680,7,23,119,677,1045,532,75,2244,15,4,9,944,4027,2336,22,2,28,7,1385,67,45,31,31,5,32,61,29,16,33,28,95,3,27,3,0,1.89,60,38,0.87,61.9,40.1,1,37,38,3,0,0,0,130,32,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18153.24539,-756.9251432,https://fbref.com/req/202302030/images/headshots/1daec722_2022.jpg
114,https://fbref.com/en/players/0abc51f2/Jorge-Cuenca,120250115,Jorge Cuenca,ESP,DF,Fulham,24,8,4,351,3.9,0,0,0,0,0,0,0,0,0,0,10,0,1,0,13.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,145,173,2483,858,51,56,83,93,7,20,0,0,7,0,0,160,13,4,0,0,1,2,0,0,0,0,145,0,0,38,134,74,7,1,214,2,2,0,89,302,140,1,0,2,0,133,6,2,5,1,0,3,8,5,4,0,2,26,0,3,4,18,1.5,5,8,-0.86,4.6,8.8,0,2,2,0,0,0,0,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7362.787608,678.4899304,https://fbref.com/req/202302030/images/headshots/0abc51f2_2022.jpg
115,https://fbref.com/en/players/dc62b55d/Matheus-Cunha,120250116,Matheus Cunha,BRA,MF,Wolves,25,33,29,2597,28.9,15,6,0,0,4,0,8.6,8.6,7.7,112,144,161,110,44,20.5,6.4,132,75,14,19,9,12,3,16,10,0,4,0,1,1,811,1133,12850,4384,460,539,228,300,87,197,5.3,56,92,58,10,938,185,52,14,15,142,32,73,40,23,3,811,10,34,23,181,695,733,133,1560,137,61,61,904,6724,3336,95,41,80,55,1056,38,22,17,16,5,13,39,26,1,20,17,23,0,19,4,0,0.97,41,54,-0.23,32.6,44.5,0,42,71,8,0,1,0,125,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5127.060376,-2382.284272,https://fbref.com/req/202302030/images/headshots/dc62b55d_2022.jpg
116,https://fbref.com/en/players/ca45605e/Patson-Daka,120250117,Patson Daka,ZAM,FW,Leicester City,25,23,6,736,8.2,1,0,0,0,0,0,1.3,1.3,0.1,11,8,36,15,4,14.8,-0.3,10,7,0,2,1,0,0,1,0,0,1,0,0,0,106,147,1475,257,64,80,33,45,3,3,0.1,1,6,1,0,138,9,0,2,0,3,6,0,0,0,0,106,0,11,11,46,114,97,29,252,15,2,10,141,714,321,7,6,20,12,167,19,10,6,9,4,7,18,11,1,6,1,12,0,1,17,4,0.61,7,16,0.17,6.5,17,0,15,19,3,0,0,0,18,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8383.732569,98.79614665,https://fbref.com/req/202302030/images/headshots/ca45605e_2022.jpg
117,https://fbref.com/en/players/d9565625/Diogo-Dalot,120250118,Diogo Dalot,POR,DF,Manchester Utd,25,33,31,2814,31.3,0,3,0,0,5,0,2,2,2,62,103,168,25,5,16.1,-2,74,57,5,7,4,0,1,5,3,0,1,1,0,0,1347,1673,21723,6617,694,773,525,641,95,170,2.5,26,61,25,8,1426,242,13,4,8,66,229,0,0,0,0,1347,5,36,113,661,773,566,68,1983,53,27,22,1126,4953,2699,37,16,38,21,1200,68,40,40,22,6,34,52,18,9,13,37,72,0,30,2,0,1.15,34,45,-0.5,39.9,46.1,0,40,9,4,0,1,0,167,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13674.64647,-1184.098606,https://fbref.com/req/202302030/images/headshots/d9565625_2022.jpg
118,https://fbref.com/en/players/215f3907/Mikkel-Damsgaard,120250119,Mikkel Damsgaard,DEN,MF,Brentford,24,38,34,2911,32.3,2,10,0,0,2,0,2.8,2.8,8.4,73,234,137,35,7,17.6,-0.8,120,92,14,6,2,1,5,21,15,3,1,0,1,1,1107,1529,19063,7512,551,642,390,531,134,262,7,63,167,73,17,1368,153,33,27,5,144,9,60,53,0,0,1107,8,36,36,331,863,713,76,1883,97,50,36,1076,5883,3075,54,9,63,47,1239,83,44,27,29,27,31,81,50,3,37,27,31,2,11,4,0,1.47,58,41,1.94,52.8,45,0,18,27,6,0,0,0,179,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11749.09227,-556.2576029,https://fbref.com/req/202302030/images/headshots/215f3907_2022.jpg
119,https://fbref.com/en/players/a816dbfb/Danilo,120250120,Danilo,BRA,MF,Nott'ham Forest,23,8,5,275,3.1,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,7,7,0,0,0,0,0,2,2,0,0,0,0,0,94,121,1541,549,44,52,39,46,7,12,0,0,13,0,0,119,1,0,0,0,3,0,1,1,0,0,94,1,5,8,54,85,13,0,150,6,3,3,54,237,61,0,0,6,0,87,8,4,7,1,0,3,6,3,1,1,4,3,0,0,3,6,2.13,8,4,1.08,3.2,4.8,0,2,0,0,0,0,0,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8360.823241,639.4501743,https://fbref.com/req/202302030/images/headshots/a816dbfb_2022.jpg
120,https://fbref.com/en/players/003cf4d1/Jayden-Danns,120250121,Jayden Danns,ENG,MF,Liverpool,18,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,0,1,-9.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10029.9155,620.1882137,https://fbref.com/req/202302030/images/headshots/003cf4d1_2022.jpg
121,https://fbref.com/en/players/6e33125f/Kevin-Danso,120250122,Kevin Danso,AUT,DF,Tottenham,25,10,9,842,9.4,0,0,0,0,0,0,0.4,0.4,0.1,11,19,1,7,3,16.9,-0.4,9,8,0,0,1,0,0,2,2,0,0,0,0,0,480,555,9082,2716,146,163,297,320,33,61,0.1,2,22,2,1,534,21,17,0,2,1,0,0,0,0,0,480,0,8,108,394,257,29,8,676,3,2,1,448,2428,1195,5,1,8,3,475,7,5,4,3,0,6,11,5,14,1,6,71,1,8,1,0,0.8,11,18,-0.96,11.7,17,0,9,13,0,0,0,0,27,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-101.2699297,-253.2725818,https://fbref.com/req/202302030/images/headshots/6e33125f_2022.jpg
122,https://fbref.com/en/players/44781702/Ben-Davies,120250123,Ben Davies,WAL,DF,Tottenham,31,17,14,1331,14.8,0,0,0,0,5,0,0.3,0.3,0.2,14,52,6,5,1,17,-0.3,8,7,0,0,0,0,1,0,0,0,0,0,0,0,896,1023,16735,6614,302,335,501,530,77,124,0.5,2,47,2,0,925,95,26,1,5,4,5,0,0,0,0,896,3,8,215,643,495,48,13,1186,1,1,0,664,3255,1824,10,0,5,0,781,17,11,8,8,1,9,17,8,19,9,12,81,1,13,3,7,1,22,26,-0.4,19,25.5,0,17,7,0,0,0,0,41,52,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8537.415731,952.442184,https://fbref.com/req/202302030/images/headshots/44781702_2022.jpg
123,https://fbref.com/en/players/8574c61f/Leif-Davis,120250124,Leif Davis,ENG,DF,Ipswich Town,24,33,32,2743,30.5,1,2,0,0,5,1,1,1,4.9,52,59,137,16,2,19.8,0,93,46,39,3,3,1,1,4,3,0,1,0,0,0,919,1284,15858,6353,430,499,396,509,79,213,4.7,61,33,28,12,970,307,61,3,5,161,166,80,56,13,0,919,7,23,117,534,520,527,42,1562,38,13,18,708,3698,2073,31,11,37,16,835,46,27,33,9,4,30,48,18,8,17,25,77,3,27,1,0,0.52,29,69,-0.51,29.2,59.4,0,27,31,5,0,2,0,113,34,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7823.764683,475.5136095,https://fbref.com/req/202302030/images/headshots/8574c61f_2022.jpg
124,https://fbref.com/en/players/3e9e06cb/Craig-Dawson,120250125,Craig Dawson,ENG,DF,Wolves,34,15,10,971,10.8,0,0,0,0,2,0,0.5,0.5,0,6,20,5,5,1,8.5,-0.5,7,6,0,0,1,0,0,2,1,0,0,1,0,0,484,559,9745,3180,149,161,267,287,57,95,0.1,2,22,1,0,528,30,20,1,11,0,0,0,0,0,0,484,1,0,130,396,249,28,14,671,5,1,2,390,1819,938,1,0,2,0,443,15,3,8,6,1,12,15,3,11,5,9,52,1,9,5,6,0.87,16,25,-0.61,10.6,18.7,0,6,5,2,0,0,2,35,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.6668337,363.5060317,https://fbref.com/req/202302030/images/headshots/3e9e06cb_2022.jpg
125,https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne,120250126,Kevin De Bruyne,BEL,MF,Manchester City,33,28,19,1702,18.9,4,7,0,0,2,0,5.1,5.1,8,51,157,150,57,15,21.4,-1.1,113,73,26,3,6,3,2,11,9,1,0,1,0,0,908,1196,15487,4454,459,537,346,449,90,159,6.7,57,88,59,13,1031,160,32,15,10,145,18,94,33,20,2,908,5,28,10,75,455,850,79,1368,34,13,17,812,4001,2076,51,20,26,28,1021,17,9,7,5,5,5,23,18,0,8,7,10,1,7,9,5,1.82,42,19,0.95,34.4,21.1,0,17,18,5,0,0,0,64,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870.554449,-1190.071914,https://fbref.com/req/202302030/images/headshots/e46012d4_2022.jpg
126,https://fbref.com/en/players/0f7533cd/Bobby-De-Cordova-Reid,120250127,Bobby De Cordova-Reid,JAM,FW,Leicester City,31,23,9,744,8.3,1,2,0,0,2,0,0.8,0.8,1.2,14,15,48,7,3,25.1,0.2,13,8,0,0,3,2,0,3,1,0,0,1,1,0,145,206,1883,587,88,108,39,53,5,15,0.2,6,9,5,0,198,8,1,0,0,15,6,0,0,0,0,145,0,15,15,49,114,109,16,272,10,0,8,174,816,389,5,6,11,10,188,9,4,3,6,0,4,14,10,1,5,0,10,0,0,14,9,0.65,9,17,0.34,7.1,14.6,0,9,9,4,1,0,0,29,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7860.0584,215.6222484,https://fbref.com/req/202302030/images/headshots/0f7533cd_2022.jpg
127,https://fbref.com/en/players/dd897ee7/Liam-Delap,120250128,Liam Delap,ENG,FW,Ipswich Town,21,37,32,2593,28.8,12,2,2,2,12,0,9.3,7.8,1.9,61,30,110,66,29,16,2.7,62,28,0,12,7,13,2,7,3,0,2,0,2,0,219,357,3011,657,123,174,69,108,9,24,1.4,21,17,6,0,350,5,0,8,1,5,2,0,0,0,0,219,2,16,29,78,291,335,92,680,86,40,37,445,3283,1586,46,30,104,60,537,11,8,3,3,5,2,15,13,0,8,2,28,0,3,5,0,0.59,25,58,0.27,25.7,52.1,0,72,51,14,2,0,0,68,55,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6135.509179,-1459.005189,https://fbref.com/req/202302030/images/headshots/dd897ee7_2022.jpg
128,https://fbref.com/en/players/7bf9400b/Sepp-van-den-Berg,120250129,Sepp van den Berg,NED,DF,Brentford,22,31,29,2586,28.7,0,0,0,0,3,0,2,2,0.8,12,79,28,20,6,10.5,-2,22,19,0,0,2,1,0,2,1,0,0,0,1,0,1092,1278,19151,6135,455,518,556,620,73,110,0.5,6,64,3,1,1177,100,18,0,2,7,61,0,0,0,0,1092,1,7,282,819,621,169,48,1605,7,4,3,737,3762,1974,10,1,15,7,917,39,24,25,10,4,19,29,10,38,14,21,134,3,25,2,1,1.55,54,49,-0.26,47.8,43.8,0,23,5,1,1,0,0,97,94,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10763.54169,-207.4465114,https://fbref.com/req/202302030/images/headshots/7bf9400b_2022.jpg
129,https://fbref.com/en/players/6c2b66fc/Justin-Devenny,120250130,Justin Devenny,NIR,MF,Crystal Palace,20,23,4,507,5.6,1,1,0,0,1,0,0.8,0.8,0.6,5,21,13,10,6,21.1,0.2,15,12,2,0,1,0,0,1,1,0,0,0,0,0,148,205,2433,730,77,95,51,71,14,29,0.4,7,22,4,1,184,19,7,1,1,17,0,9,4,4,0,148,2,2,8,53,149,83,8,279,4,2,2,134,701,333,5,1,17,3,167,17,12,7,9,1,8,19,11,1,5,0,11,0,0,19,7,1.65,8,8,0,8.4,9.1,0,8,0,1,0,0,0,27,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7344.369209,317.0043492,https://fbref.com/req/202302030/images/headshots/6c2b66fc_2022.jpg
130,https://fbref.com/en/players/5c74c0f5/Kiernan-Dewsbury-Hall,120250131,Kiernan Dewsbury-Hall,ENG,MF,Chelsea,25,13,2,264,2.9,0,1,0,0,0,0,0.2,0.2,1.1,5,14,11,1,0,7.8,-0.2,5,5,0,0,0,0,0,1,1,0,0,0,0,0,127,152,1898,319,75,82,47,56,5,10,0.2,3,12,3,0,147,4,1,0,1,2,0,2,0,0,1,127,1,2,5,30,96,58,6,184,4,2,2,95,483,221,1,0,1,3,138,8,5,1,1,6,4,6,2,0,2,2,9,1,0,11,13,2.15,6,3,0.51,5.4,3.8,0,4,6,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8041.37906,224.6987512,https://fbref.com/req/202302030/images/headshots/5c74c0f5_2022.jpg
131,https://fbref.com/en/players/9dc96f10/Amad-Diallo,120250132,Amad Diallo,CIV,MF,Manchester Utd,22,26,20,1901,21.1,8,6,0,0,5,0,4.7,4.7,4.9,109,60,200,47,17,17.5,3.3,97,65,9,10,3,6,4,18,7,0,4,1,2,4,795,949,11030,2193,493,542,227,264,40,72,4.2,49,27,35,7,859,86,5,3,1,42,49,32,23,1,1,795,4,20,16,175,443,607,131,1207,88,41,43,782,5295,2750,53,66,42,35,854,38,31,9,20,9,19,32,13,2,13,11,19,1,14,6,2,1.08,28,30,0.38,31.8,31.4,0,21,28,9,2,0,0,109,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331.525027,-2958.950041,https://fbref.com/req/202302030/images/headshots/9dc96f10_2022.jpg
132,https://fbref.com/en/players/31c69ef1/Ruben-Dias,120250133,Ruben Dias,POR,DF,Manchester City,27,27,25,2271,25.2,0,0,0,0,4,0,1.5,1.5,0.3,43,160,8,21,7,19.4,-1.5,26,17,0,0,7,0,2,1,1,0,0,0,0,0,2167,2317,37644,12143,900,929,1118,1159,120,177,1.2,5,222,12,0,2234,80,43,0,10,3,2,0,0,0,0,2167,3,14,216,837,1361,307,26,2499,3,2,1,1775,10123,6017,65,1,8,1,2016,17,11,7,9,1,7,13,6,20,3,20,71,4,25,2,0,2.11,50,21,1.23,46.2,28.8,0,12,8,0,0,1,1,78,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31558.69063,-2706.918124,https://fbref.com/req/202302030/images/headshots/31c69ef1_2022.jpg
133,https://fbref.com/en/players/4a1a9578/Luis-Diaz,120250134,Luis Diaz,COL,FW,Liverpool,27,36,28,2399,26.7,13,5,0,0,2,0,12,12,5,108,110,293,71,30,13.4,1,117,88,0,16,9,4,0,16,13,0,1,0,2,0,736,874,11789,2533,394,445,254,295,60,74,4.5,56,48,46,6,855,17,2,2,9,32,14,1,0,0,0,736,2,24,17,90,409,706,167,1184,116,53,51,780,5710,2960,55,56,55,49,933,39,26,13,20,6,15,39,24,0,19,7,7,1,7,8,2,2.25,67,21,1.81,61.2,24.9,0,48,31,10,2,0,0,105,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3220.366008,-3037.583433,https://fbref.com/req/202302030/images/headshots/4a1a9578_2022.jpg
134,https://fbref.com/en/players/bdcc89ae/Tyler-Dibling,120250135,Tyler Dibling,ENG,FW,Southampton,18,33,20,1874,20.8,2,0,0,0,6,0,2.5,2.5,1.5,69,64,96,28,9,19.3,-0.5,56,34,1,11,5,5,0,4,2,0,1,1,0,0,504,620,7544,1553,286,316,181,212,22,48,1.5,20,27,20,1,585,32,4,8,3,28,3,11,8,0,0,504,3,17,27,129,390,369,41,868,110,45,43,558,4418,2215,50,26,44,55,651,34,20,13,18,3,16,26,10,5,14,8,16,1,8,13,1,0.27,16,50,-0.12,19.5,48.5,0,30,50,2,2,0,0,80,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1369.462594,-2224.934871,https://fbref.com/req/202302030/images/headshots/bdcc89ae_2022.jpg
135,https://fbref.com/en/players/1b84dbe1/Lucas-Digne,120250136,Lucas Digne,FRA,DF,Aston Villa,31,32,28,2351,26.1,0,4,0,0,4,0,0.8,0.8,4.7,23,57,142,13,3,22.7,-0.8,66,42,18,1,4,0,1,5,5,0,0,0,0,0,956,1277,15607,5137,483,549,389,496,62,155,4,36,44,30,19,1017,258,44,2,4,140,155,57,37,10,0,956,2,41,97,541,457,539,28,1527,19,9,9,683,2983,1346,14,4,17,16,820,65,38,40,16,9,44,66,22,4,19,25,89,1,13,4,6,1.59,34,36,-0.83,32.7,34.7,0,21,16,7,0,0,0,104,37,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6965.019567,28.95131111,https://fbref.com/req/202302030/images/headshots/1b84dbe1_2022.jpg
136,https://fbref.com/en/players/a712ca2b/Issa-Diop,120250137,Issa Diop,FRA,DF,Fulham,27,21,15,1339,14.9,0,0,0,0,2,0,0.5,0.5,0.1,6,25,3,5,2,10.7,-0.5,6,5,0,0,1,0,0,0,0,0,0,0,0,0,663,758,12350,4179,233,252,379,408,46,87,0.1,3,43,1,0,733,25,21,0,1,1,2,0,0,0,0,663,0,2,125,498,381,26,13,903,2,1,1,533,2426,1216,2,0,9,2,617,26,12,18,8,0,13,18,5,7,3,9,72,2,13,6,9,1.52,19,19,0,16.1,19.6,0,10,4,0,0,0,1,45,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3428.038629,308.5671987,https://fbref.com/req/202302030/images/headshots/a712ca2b_2022.jpg
137,https://fbref.com/en/players/ad82197c/Axel-Disasi,120250138,Axel Disasi,FRA,DF,Aston Villa,26,7,5,490,5.4,0,0,0,0,2,0,0.1,0.1,0.4,10,16,5,2,0,19.5,-0.1,9,7,0,1,0,0,1,0,0,0,0,0,0,0,243,280,4080,1517,103,109,131,146,8,15,0.3,3,14,3,0,258,20,9,1,0,1,11,0,0,0,0,243,2,5,32,130,178,29,6,334,15,9,6,207,1268,621,8,2,3,2,223,8,5,7,1,0,3,7,4,1,3,5,18,0,5,2,4,1.57,8,9,-0.43,8.2,10.4,0,3,2,2,0,0,0,15,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5417.755692,338.1587666,https://fbref.com/req/202302030/images/headshots/ad82197c_2022.jpg
138,https://fbref.com/en/players/ad82197c/Axel-Disasi,120250139,Axel Disasi1,FRA,DF,Chelsea,26,6,4,364,4,1,0,0,0,1,0,0.3,0.3,0.1,6,16,2,2,1,12.3,0.7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,266,293,4218,1367,136,144,117,126,9,13,0.1,2,20,2,0,266,27,10,0,1,0,17,0,0,0,0,266,0,2,17,110,175,40,2,323,1,1,0,196,953,519,3,0,1,3,242,7,4,5,1,1,6,11,5,1,3,2,11,1,2,2,9,2.17,5,3,-0.07,9.5,6.3,0,2,0,0,0,0,0,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5413.323073,354.5877629,https://fbref.com/req/202302030/images/headshots/ad82197c_2022.jpg
